mes	dia	anio	salta	lomitas	iguazu	corrientes	posadas	rioja	ceres	paso	sauce	parana	caseros	mendoza	reynolds	rosario	guale	laboulaye	pehuajo	junin	ezeiza	starosa	neuquen	bblanca	esquel	gallegos
11	9	2000	5	0.2	0	0.2	0.2	3	0.5	0	0	0	3	0	0	0	0	26.6	11	0	0	27	0	7	0	0
11	10	2000	0	0	15	0	0	0	0	0	32	7	0	0	2	12	0.6	21	20	20	0	0	0	0.2	0	0.7
11	11	2000	0	13	13	17.6	35	0	11	8	10	23	2	0	0	51	15	23	2	19	32	3	0	0.5	3	0.4
11	12	2000	0	7.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	2	3.5
11	13	2000	4.5	0	10	0	0	8	8	0	1	1.5	0	0	0.2	0	0.4	0	0	0	0	0	0	0	0	0
11	14	2000	1.2	4	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
11	15	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	16	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	17	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
11	18	2000	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	3.6	0	3.5	0	0	0	0	0	0.4
11	19	2000	2.2	44.5	0	3.5	0	0	13	1	0.8	0	0.8	0	0	13	7	1	0	0	0	0	0	0	0	0
11	20	2000	0	6	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0.5
11	21	2000	0	0	14	0	0	0	0	0	0	0	0	0	0	18	0	30.6	0	2.5	12	0	0	0	0	0
11	22	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	45	24	0.8	0	0	0.3	0	0	0	4	0
11	23	2000	4.5	0	0	32.8	26	9	35	8	29	9.5	36	0	1.5	26	23.5	7.3	14	1	24	0	0	0	0	0.8
11	24	2000	3	0.4	5	4.1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	25	2000	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
11	26	2000	0	0	0	0	0	0	0	0	18	24	0	0	0	0	7	3.4	0	0	0.9	0	0	0	0	0
11	27	2000	0	4.5	0	0	9	7	94	35	162	44	21	0	4	6	0.4	0.5	0	0	0	0	0	0	0	0
11	28	2000	10.8	41	0	67.6	19	16	5	20	10	1.5	29	0	0	0	0	0	0	0	0	0	0	0	0	0.1
11	29	2000	0	0	11	0	0	11	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0
11	30	2000	2.2	0	1	0	0	1	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0
12	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	11	0	0	0	0
12	2	2000	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0.5	0.3	0	0	0	0	0
12	3	2000	1	0	3	0	0	13	6	0	21	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	4	2000	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	5	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	6	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0
12	7	2000	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	8	2000	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
12	9	2000	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	10	2000	0	0	0	0	0	0	5	0	13	10	3	0	0	8	0	20.6	40	0	23	0	0	0	0	0.7
12	11	2000	15.9	0	0	0	0	5	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12	12	2000	0	43	0	6.6	2	0	0	0	0	0	0	0	7	0	0	6.1	2	0	0	4	0	0	0	0
12	13	2000	13	0	3	2.9	0.5	0	0.7	0	10	0.5	24	1	5	7	18	15.8	0	0	0	1	0	0	0.1	0.5
12	14	2000	19	0	8	0	1	0	0.2	0	0	0	0	0	0	0	0	4	3	0	0	4	0	0	0	1
12	15	2000	12.1	0	2	0	0	0	0.3	0	0	0	0	0	0	0	0.3	0	1	0	3	0	0	3	0	4
12	16	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
12	17	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	18	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	19	2000	0.5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	4
12	20	2000	0	0	0	0	0	0	13.5	8	0	0	8	31.2	3	0	0	0.6	0.2	0	0	0	0	0	0	0
12	21	2000	0	0	0	26.7	17	0	11	29	0	0	18	0	0	0.6	4.5	0	0.5	3	1	0	0	0	0	0
12	22	2000	0	0.2	15	124.5	3	5	0.2	4	2	2.5	6	0	0.8	4	1.5	4.8	0	0.3	0.1	0	0	0	0	0
12	23	2000	0.9	44	22	46.7	27	0.2	1	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12	24	2000	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	19	5
12	25	2000	0	0	0	0	7	0	0	0	0	0	0	0	6	0	0	3	0	0.9	0	0	0	0	18	0
12	26	2000	0	0	0	0	0	0	0	13	23	36	15	0	0	40	49	1	0.1	9.5	64	0	0	0	0	4.3
12	27	2000	3.5	0	0	58.9	48	0	0	22	0	0.5	24	0	0	0	0.8	0	0	0	0	0	0	0	0	0.2
12	28	2000	0.1	0	55	23.8	29	0	6	0	23	42.5	0	19	0.5	8	0.2	2.6	0	0	0	0	0	0	0	3.5
12	29	2000	81	30.5	40	29.8	3	0	0.6	11	0	0.5	5	0	0	0	3	0	0	0	0	0	0	0	0	4
12	30	2000	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	31	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2001	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	4.6
1	2	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0
1	3	2001	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	6	0	0	0	0	0	0	0	4
1	4	2001	62	0	0	0	0	0	33	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	2	14
1	5	2001	0	0	0	0.2	0	0	0	0	2	0	5	23	0	0	0	0	0	0	0	0	0	2	11	1
1	6	2001	0	0	0	22	19	0	78	3	23	38	0	0	7	6	54	3	0	46.3	40	21	0	2	9	1.5
1	7	2001	98	0	59	0	20	16	2	46	0	0	19	24	1	0	0	0	1	0	0	0	0	4	0	5.7
1	8	2001	6	0	5	8	32	40	0	4	0	0	3	0	15	0	7	15	7	21	5	0.7	0	0.3	3	0
1	9	2001	0	0	7	0	3	26	13	0	16	10	30	0	3	53.8	32	28	14	67	50	9	0	18	12	0
1	10	2001	17	13	0	27	45	0.5	4	6	0	0.5	33	0	0	0	0	0	0	0	0	0	0	0	0	0.9
1	11	2001	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	13	2001	0	0	2.5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
1	14	2001	13	0	5	0	3	0	0	42	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1	15	2001	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1	16	2001	0	9	2	7	12	0	0	0.9	0	0	5	0	0	0	0	0	0	0	0	3	0	0.6	0	0
1	17	2001	0	0	0	0	3	6	19	14	55	29	52	0	0.2	98	35	0.3	35	32	15	0	0	0.4	0	0
1	18	2001	16	0	0	13	0	57	1	12	2	3	22	0	9	45	41	0.8	0	59	3	0	0	0	0	2.5
1	19	2001	8	11	0	44	13	0	27	0.8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	2001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	11	0	0	15	0	2	0	0.6
1	21	2001	0	0	0	2.8	0	8	105	1	0	0	0	5	0	0	0	0	9	3	0	14	0	0	0	0
1	22	2001	8	10	0	39	26	0	0.3	3	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0
1	23	2001	0	0	5	0	3	0	0	0	0	0	0	0	1	0	0	0	28	0	0	6	0	0	0	0
1	24	2001	92	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	27	0	0	0	0	0
1	25	2001	0	9.3	0	0	0	0	0	0	0	0	0	2	11	0.3	0	23	0	0	0	0	0	0.8	0	0
1	26	2001	0	0	0	0	0	9	27	0	21	11	0	0	0	12	18	0.2	2	46	24	0	0	0.5	0	0.3
1	27	2001	0.5	0	0	0	5	6	75	79	15	5	85	2	0	3	0	0	0	0	0.1	0	0	0	0	0.3
1	28	2001	25	1	0	12	42	0	35	34	2	4	28	0	0	0	0	0	0	0	2	0	0	0	0	0
1	29	2001	0	0	0	0.9	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0
1	30	2001	0	0	19	0	7	0	0	0	0	0	0	0	0	0	0	0.8	10	0	0	10	3	14	10	0
1	31	2001	29	0	19	34	48	3	0	31	0	0	0.8	0	0	0	48	0	0	0	19	0	0	0	0	0.3
2	1	2001	22	0	50	5	19	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	6	0
2	2	2001	24	82	2	0	28	10	2	0	0	0	0	0	0	0	0	0	0	0.8	16	0	0	0	0	0
2	3	2001	15	8	30	0.1	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14
2	4	2001	9	3	10	25	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
2	5	2001	0.2	0.8	17	0.5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	2001	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
2	7	2001	0	0	2.5	0	0.9	0	0	0	20	1	0	1	3	18	0	0	70	37	0	0.3	0	0	0	0
2	8	2001	0	0	0	0	0	0	0	32	2	66	47	0	0	38	40	0	0	9	0	15	0	0	4	2
2	9	2001	0	0	0	0	0	0	0	0	8	2	0	0.1	2	32	26	9	16	44	29	37	0	8	3	0
2	10	2001	0	0	0	0	0	0	0	0	3	18	0	0	0	0	18	0.1	0	42	9	0	0	0	0	0
2	11	2001	8	0	0	0	0	0	0	40	2	3	21	0	0	8	6	0.6	0.5	0	5	0	0	0	0	0
2	12	2001	2	8	0	0.1	0.3	0	0.1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
2	13	2001	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0.3	0	0	0	0	0	0	3	0	1.5
2	14	2001	6	0	0	0	87.1	0	0	4	0	0	0	0	0	0	0.3	0	0	0	0	0	0	2	0	0
2	15	2001	25	0	17	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	5	0	0
2	16	2001	36	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5
2	17	2001	0.3	0	0	0.1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
2	18	2001	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	19	2001	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	2001	0	1	57	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	21	2001	0	23	30	15	3	0	0	0	0	0	32	0	0	0	0	0	0	0	3	0	0	0	0	0
2	22	2001	0	40	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2	23	2001	0	0	0	0	19	0	0	10	7	31	2	0	5	0	2	0	0	0	3	0	0	0	0	0
2	24	2001	4	0	21.5	67	30	0.1	56	82	0	31	17	0	8	0	3	0	0	0	0	40	0	3	0	0
2	25	2001	4	21	0.3	0	6	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	26	2001	4	0	3	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	64	0	0	1	0
2	27	2001	0.1	0	0	0	0	0	0	0.2	0	0	0	1	0	0	0	0	0	0	0.6	9	0	7	0.5	0
2	28	2001	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	39	65	144	47	4	0	0	5	0.7
3	1	2001	4	0	0	0	0	0	0	0	0.7	6	22	0	0	68.5	1	8	0	10	29	0	0	0	0	0
3	2	2001	0	0	0	0	0	0	0	0	0	0	3	0	0	74	6	0	0	39	1	0	0	0	0	0
3	3	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0.6	0	0	2	14	0
3	4	2001	0	0	0	0	0	0	0	0	0	0	0	41	2	25	0	47	0.8	60.6	10	0	0	2	0	0
3	5	2001	8	0	0	0	0	0	44	4	18	28	6	0	0.3	20	8	0.4	0	6	1	0	0	0	0	0
3	6	2001	40	86	0	0	25	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	7	2001	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	8	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	9	2001	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	7	0	0	0	12	2.5	0
3	10	2001	0	0	0	0	0	9	0	0	0	0	0	0	11	28	0	30	17	19	0.1	0	0	0	0	0
3	11	2001	8	0	0	0	0	0	33	0	0	0	0	0	2.5	0.7	0	0	1	20	0	7	0.8	0	9	0
3	12	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	20	0	20	3	0
3	13	2001	32	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	14	2001	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
3	15	2001	0	0	0.1	0	46	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0
3	16	2001	0	0	0	6	24	0	0	0	2	0.2	0	0	0.5	0	4	3	47	31	50	2	0	0.2	0	0
3	17	2001	0	0	0	13	6	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0.3	0	0	0	0
3	18	2001	9	0	3	8	0.1	10	27	0	57	58	0	0	1	22	0.2	0	0	5	0.1	0	0	0	0	0
3	19	2001	3	7	10	0	0	0	0	45	2	0	21	0	0	0	3	1	0	0	0	0	0	0	0	0
3	20	2001	0.6	9	0	34	0	0	21.2	2	22	20	23	0.4	5	9	12	7	12	33	42	22	8	0	0	0
3	21	2001	0	0	0	0	0	16	57	3	7	12	14	14	24	44	23	18	4	49	42	62	3	3	5	0
3	22	2001	0	2	0.7	3	0	3	6	38	13	6	15	13	34	3	10	25	10	0.2	15	57	0	7	0	0
3	23	2001	0.5	2	0	20	55	0	0	0.3	0.4	0	0	0	4	21	2	0.3	63	30	53	58	0	0.4	0	0
3	24	2001	0	24	28	0.1	31	0	0	15	0.4	0	3	0	0.1	0	0	0	15	2	8	7	0	0	0	0
3	25	2001	0	0.7	25	8	13	0	0	28	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
3	26	2001	0	5	0.3	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	27	2001	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	28	2001	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	29	2001	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
3	30	2001	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
3	31	2001	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	1
4	1	2001	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0
4	2	2001	0	0	1	0	0	0	0	0	0	0	0	45	0.4	0	0	0	29	0	0	3	0	4	0	0
4	3	2001	17	0	0	0	0	19	0.3	0	0.5	0	0	5	54	0	0	31	23	5	2	3	0.2	0	0	0
4	4	2001	11	0	0	0.6	0	7	57	0	33	29	24	3	35	16	10	33	4	9	2	2	0	1	0	0
4	5	2001	11	30	0	37	0.2	0	3	30	0	0.4	45	0.2	1	0	0	0	0	0	0	0	0	0	0	5.5
4	6	2001	0.3	5	30	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	7	2001	0	0	17	0.3	0	0	0.2	47	0	4	7	0	0	0.1	2	0	0	0.9	0	0	0	0	0	0
4	8	2001	0	0	0	0	41	0	1	5	0.5	5	13	0	0	15	17	0	0	16	0.3	0	0	0	0	0
4	9	2001	0	0.2	40	0.1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	10	2001	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
4	11	2001	0	0	0.4	0	0	0	2	0	8	3	8	0	0	0	0	0	0	0	0	0	0	9	0	0
4	12	2001	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4	13	2001	0	0	0	0	0	0	0	0	27	20	0	0	57	42	14	94	50	45	21	111	1	46.6	0	0
4	14	2001	33	0	0	0	0	17	0.2	0.8	19	15	0	0	1	0	14	0.7	0	0	0	0	0	0	0	0
4	15	2001	8	0	0	0	0	20	0.6	23	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0
4	16	2001	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
4	17	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	51	0	0
4	18	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	9	0	0.5	2	0	37	0	0
4	19	2001	0	0	0	31	0	0	0	2	0	2	0.7	0	0	0	0	0	0	0	0	0	2	0	0	0
4	20	2001	0.2	32	0	20	39	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	2	0
4	21	2001	0	1	25.5	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	7	12
4	22	2001	0	0.5	0	0.8	0.1	0	0	8	10	5	18	0	0	0	2	0	2	2	2	7	0	3	0	2.5
4	23	2001	6	16	0.5	13	52	0.2	0	27	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	1.5
4	24	2001	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	25	2001	0	0	0	0	3	0	0	0.8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
4	26	2001	0	3	0	0.7	0.9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	4	3
4	27	2001	0	0	0	4	0	0	0	18	0	0	35	0.5	4	0	0	12	0.3	0.9	0	0	2	0	0	0.9
4	28	2001	0.7	4	0	10	20	0	0.2	19	0	0	44	2	3	0	0	0.5	0	1	0	0	0	0	0	3
4	29	2001	0	0.8	0	1	24.7	0	6	36	12	3	50	0.8	12	3	0	16	0	1	0	11	14	0	0	0
4	30	2001	0	2	14	0.1	0	0	0.5	4	2	1	16	0	0	20	26	2	25	5	9	4	1	5	0	0
5	1	2001	0	0.1	0	0.1	0	0	0	17	0.5	0.5	10	0	0	2	0.7	0	0.5	3	3	0	1	0.1	0	0
5	2	2001	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0
5	3	2001	3	0.2	0	0	0.8	0	0	0	0	0	0	0	1	0	0	0.4	0	0	0	0	0	0	0	5
5	4	2001	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7
5	5	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	7	2001	0	3	0	0	0	0	0	0	3	4	0	3	0	5	0.9	0	0	0	0.7	0.1	0	0	2	0
5	8	2001	0	0	0	0.6	0	0	0	1	0	1	10	0	0	3	5	0	0	0	7	0	0.7	0	0	7.2
5	9	2001	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0
5	10	2001	3	0	4	0	0	8	0	0	0	0	0	7	0.5	0	0	0.3	0	0	0	2	8	8	0	0
5	11	2001	0.3	0	0.1	0	0	12	0	0	0	0	0	9	0.3	0	0	0	0	0	2	0.8	1	1	0	0
5	12	2001	0.4	0	0	0	0	0.1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
5	13	2001	0.2	0	0	0	0	0.3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0.2	0
5	14	2001	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0.2	10	0	0	0
5	15	2001	0	0	0	0	6	0	0	0	0	0	0	0.3	0.9	0	11	0.4	6	0	7	0.2	10	11	0	0
5	16	2001	0	0	8.5	0	0	0	0	0.3	0.9	1	0	0	0	1	13	0	0.6	0.4	9	0	0.7	0	0	0
5	17	2001	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
5	18	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
5	19	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
5	20	2001	0	3	0	3	17	0	0	16	0.5	4	22	0	0	0	17	0	0	3	6	0	0	0	0	0
5	21	2001	0	0	8.5	0	15	0	0	4	0	0	0.2	0	0	0	3	0	0	0	28	0	1	0	0.2	0
5	22	2001	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0
5	23	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0
5	24	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3.5
5	25	2001	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	50	0	0	2	0	3	0
5	26	2001	0	1	0	6	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	2	0
5	27	2001	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	3	11	0
5	28	2001	0	0	9.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	4	5
5	29	2001	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0	0	0.8	0	0	0	1	0
5	30	2001	0	0	0	0	0	0	4	15	0	0.8	0	0	0	0	16	0.1	0	0	0	0	0	0	5	0
5	31	2001	0	0.4	0	0	0	0	1	67	0.5	2	94	0	0	0.2	0	23	0	3	5	0	0	0	0	0
6	1	2001	0	0	0	10	2	0	0.3	0	0	0	0.4	0	0	0	0	0	0	0.7	0.8	0	0	0	3	0
6	2	2001	0	0	0	0	0	0	9	0	0.6	3	0	0	0	1	6	1	0	0	0.3	0	0	0	0	0
6	3	2001	0	0	0	0	0	0	4	0	16	17	5	0	0	0	13	0	0	0	3	0	0	0	0.5	0
6	4	2001	0	0	0	0	0	0	23	0	37	64	1	0	0	10	42	0	2	1	16	0	0	0	0	0
6	5	2001	0	0	0	19	0.8	0	0	24	0.5	25	16	0	0	0	31	0	0	0	0	0	0	0	7	0
6	6	2001	0	0	4	0.1	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
6	7	2001	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
6	8	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	9	2001	0	10	0	133	32	0	4	9	11	2	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0
6	10	2001	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.7	0	0	0
6	11	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0.6	0	0	4	0	0
6	12	2001	0	0	0	0	0	0	0	0	0	0	0	0.9	10	0	0	0.9	0	0	12	0.2	3	0	9	3
6	13	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0.2	0.4	2	4	0	1
6	14	2001	0	0	0	0	0	0	0	0	0	0	0	7	0.4	3	15	2	2	6	23	7	0.2	1.7	0.5	1
6	15	2001	0.7	1	0	1	32	0	0.1	4	0	2	3	4	0	0.8	1	0	0	0	0.2	0.6	0	9	0	0
6	16	2001	3	0	4	0	1	0	0	0	0	0	0	2	1	0	0.2	0.6	2	10	5	5	0	3	0	0
6	17	2001	0.9	0	12	0	0	11	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0.3
6	18	2001	1	0	0	0.2	0	0.8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
6	19	2001	0	0	2	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
6	20	2001	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	21	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	22	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
6	23	2001	0	0	0	0	0	0	0	0	0	0	0	4	0.2	0	0	0	0	0	0	0	0	0	0	0.3
6	24	2001	0.2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	25	2001	0	0	4	8	0.3	0	0	34	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
6	26	2001	0	0	2	0	4	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2
6	27	2001	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	28	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	29	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0
6	30	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
7	1	2001	0	0	0	0.6	12	0	0	9	0	0	7	0	0.2	0	0	0	0	0	0	0	0.3	0.2	3.7	0
7	2	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	36.6	0
7	3	2001	0	0	10	0	0	0	0.9	0	0	0	0	0	0	0	0.6	0	0	0	0.1	0	0	0	4	0.6
